g_m,g_T,g_r,g_q,g_sigma,g_amercall_fde
4.870640583,1.046575342,0.005729367,0.008484933,1.097758275,0.078178892
0.289439043,0.068493151,0.043338032,0.005129467,1.604309064,0.71117377
2.805311237,0.068493151,0.006031713,0.021990775,0.556808302,0
2.078697128,0.701260274,0.020709472,0.01048441,1.17457906,0.175068599
0.346936177,0.451945205,0.076314211,0.032301473,1.151172042,0.668577694
2.160084541,0.701260274,0.03867375,0.005805502,1.030630733,0.125630176
2.911310624,0.126027397,0.005866976,0.004621726,1.477596385,0.006694099
3.098265863,0.087671233,0.024556624,0.041999187,0.839803956,2.33E-07
3.661272911,1.046575342,0.033864127,0.044954442,1.29903318,0.182599024
3.772147106,0.106849315,0.024323311,0.006613117,0.503442199,0
4.013123061,0.068493151,0.03191883,0.047684986,0.078733355,0
3.738924592,0.126027397,0.064280193,0.023399774,0.113451617,0
1.012565091,0.528657534,0.04787556,0.034127736,1.079300726,0.29803939
4.175073184,0.030136986,0.071239473,0.026623474,0.069788848,0
1.348343846,2.043835616,0.068670959,0.03923645,0.58554067,0.229980107
4.295910482,0.106849315,0.06775863,0.049525498,1.682449325,0.001383294
1.087905853,0.27660274,0.03044843,0.013226766,0.158415901,0.007732492
1.428880275,0.451945205,0.067760934,0.008562358,0.133069155,2.69E-06
2.911843184,0.202630137,0.037641177,0.01174808,0.947816519,0.001376932
1.63209414,0.030136986,0.078188001,0.001624974,0.249545686,0
0.382924101,1.698520548,0.011562473,0.040062676,1.400396832,0.755773165
4.623002967,0.030136986,0.035535912,0.000639625,1.123208391,0
2.593046546,0.202630137,0.040329981,0.00969742,1.979106538,0.096961741
3.339013002,0.010958904,0.034532995,0.032645835,0.169800378,0
1.923389389,1.199890411,0.045592293,0.041403192,0.9948287,0.226369933
4.674332784,0.030136986,0.012601282,0.024392161,1.364381282,0
2.515038517,2.043835616,0.05934105,0.049662363,0.761116089,0.163301843
0.381863467,0.451945205,0.029918781,0.011532232,1.656162598,0.683982483
2.44806959,0.049315068,0.048271614,0.011428894,1.886407428,0.003798924
1.201163877,0.030136986,0.017547942,0.006613117,1.082242226,0.017970858
4.715602933,0.451945205,0.0559079,0.005665989,1.996913053,0.156214605
4.766264163,2.043835616,0.063094141,0.022824415,0.18600847,1.50E-10
1.912118411,0.106849315,0.048974199,0.019688887,1.591333053,0.036166173
3.086425681,0.375232877,0.008033661,0.046262215,0.112301187,0
1.577883215,1.199890411,0.014709555,0.033821163,1.673709452,0.53362226
2.805129491,0.701260274,0.028860284,0.043676697,0.67380895,0.011259134
3.078428065,0.106849315,0.070273489,0.029661473,1.034512716,7.10E-05
3.602799333,0.701260274,0.000425291,0.020928669,0.985043923,0.036076483
3.377193856,0.106849315,0.047368625,0.026033572,1.763858045,0.006482353
4.933618694,0.068493151,0.047868758,0.009721351,1.205606407,2.86E-08
3.158084788,1.698520548,0.042994066,0.047899129,1.121196791,0.253629931
0.852843951,0.451945205,0.066605963,0.020497692,1.124944834,0.356053617
3.44421301,0.010958904,0.064786109,0.032102011,0.141990184,0
1.839593314,1.046575342,0.013366928,0.033842512,0.166008212,5.39E-06
4.478980657,1.199890411,0.042624895,0.015607525,1.274420715,0.184074689
0.390354195,2.043835616,0.067763768,0.020358439,1.091581668,0.742402775
2.575704825,0.106849315,0.035836635,0.006054688,0.351683022,0
4.770099958,0.701260274,0.055047931,0.007853097,1.836205195,0.228720178
1.987035879,1.698520548,0.076346899,0.012571974,1.682449325,0.630263113
2.047505028,0.049315068,0.02018833,0.013732679,1.391914466,0.001523734
1.464711395,0.087671233,0.046007318,0.038377602,0.984812542,0.015671838
0.519820939,0.27660274,0.037488191,0.040671988,0.790817802,0.484601692
3.018892424,0.087671233,0.045163667,0.02938285,1.839049798,0.007243277
1.07636092,0.27660274,0.04787556,0.032125579,1.275723577,0.234566591
0.286048591,0.030136986,0.075878457,0.01821213,1.059445434,0.714059257
1.969632286,0.030136986,0.00883053,0.038203424,0.593262425,0
3.894170629,1.698520548,0.050852106,0.02193339,1.899240159,0.598201109
3.994248643,0.106849315,0.000257893,0.030197752,0.721821155,0
4.67931194,0.451945205,0.048271614,0.037943588,1.874263152,0.124607565
2.326238679,0.126027397,0.051453688,0.002830055,0.506309313,8.50E-08
2.739484402,1.199890411,0.035643118,0.008218459,0.203735979,4.59E-07
2.556933416,0.010958904,0.077468495,0.005704751,0.607222244,0
2.092719281,1.199890411,0.010546218,0.036739893,0.852786418,0.142729033
0.82661426,0.202630137,0.076639469,0.025847632,1.030766711,0.270307142
3.265733654,0.010958904,0.028005597,0.012992347,0.226804819,0
1.444752439,0.701260274,0.050861643,0.035810519,0.131956793,2.05E-05
1.523616181,0.27660274,0.073915513,0.026118032,0.051003966,0
4.796872957,1.698520548,0.028359501,0.038930989,1.249052537,0.241720082
0.232623508,0.126027397,0.042808164,0.024913246,0.165603184,0.767376492
2.420951781,0.106849315,0.0283875,0.041565148,0.490100003,3.54E-10
3.328063302,1.199890411,0.041469,0.020376796,1.138890627,0.179990428
3.671704363,0.451945205,0.032068403,0.029466528,1.167275773,0.028107346
2.369522448,0.068493151,0.075798727,0.046818752,1.215228326,0.000501509
3.094983387,0.049315068,0.055333629,0.02940217,1.253031509,2.72E-06
1.379616144,0.451945205,0.014909434,0.002617807,1.349769699,0.25075358
4.372518102,1.698520548,0.029280093,0.019026865,1.398803621,0.346971691
0.335549307,0.202630137,0.016039311,0.043676697,0.470897985,0.664450693
3.602444465,2.043835616,0.063135043,0.013468503,0.532109507,0.032878266
0.862689254,0.451945205,0.055047931,0.024433522,1.279301696,0.382979787
4.55660935,0.451945205,0.001195275,0.009516873,1.972093338,0.151396864
2.734819881,0.701260274,0.028004939,0.005011008,1.714056954,0.294702705
3.75096648,2.043835616,0.062142961,0.032645835,0.60303978,0.045090586
4.804008198,1.449205479,0.056845433,0.019994399,0.054818552,0
0.778287603,0.27660274,0.000425291,0.007423073,0.983774797,0.31062006
3.292360392,0.049315068,0.068859117,0.049112389,1.441704568,1.38E-05
4.104484094,1.449205479,0.053103425,0.040422742,1.848064291,0.496039825
3.791991207,0.010958904,0.006600185,0.00414948,0.952125512,0
2.346307744,0.087671233,0.036421255,0.040830162,0.107259542,0
2.618732023,0.010958904,0.005044073,0.038908436,0.513689643,0
4.937334329,1.199890411,0.035935969,0.016164271,1.682322246,0.33727552
3.575217954,1.698520548,0.079005766,0.034264092,0.805450735,0.104002592
4.884571188,2.043835616,0.038614682,0.001304519,0.700469829,0.055720105
1.181470561,0.27660274,0.070153909,0.048766861,0.181833937,0.001903367
3.6389279,0.451945205,0.054731952,0.024444123,1.837313711,0.15855774
2.295406694,2.043835616,0.048945237,0.016419571,0.098370717,7.53E-10
2.59104841,0.202630137,0.019530185,0.024732912,1.021919886,0.004832596
1.137609852,0.375232877,0.03867375,0.037943588,1.754295273,0.365507349
0.655354845,1.046575342,0.066534727,0.007959129,1.189873491,0.581095421
4.569557759,0.087671233,0.068844716,0.03209926,1.208777622,1.85E-06
1.715173175,0.126027397,0.017224588,0.016426119,1.321656055,0.037420813
0.214050424,1.449205479,0.054674748,0.002101911,1.097761791,0.826268538
2.924967012,0.010958904,0.069760074,0.045350207,0.503828885,0
2.754898284,2.043835616,0.062308048,0.018424033,1.043936695,0.321938433
1.453898181,0.049315068,0.031013291,0.042323242,0.717801024,0.00060273
0.289720661,0.049315068,0.061657584,0.027013038,0.503828885,0.710279339
2.676950129,1.698520548,0.006148965,0.01733863,0.095788373,0
3.22644641,1.199890411,0.00827254,0.038657871,0.67380895,0.026194481
4.149211946,1.199890411,0.018772452,0.011240306,1.434433892,0.26167799
2.427918659,0.528657534,0.017547942,0.009314801,1.649244766,0.223918846
0.247528225,0.087671233,0.012297897,0.032260405,1.23223597,0.752471775
3.935703902,0.087671233,0.042354839,0.043430297,0.098112758,0
2.004227633,0.030136986,0.032204913,0.049662363,1.339978239,0.000129202
3.768033982,1.046575342,0.05419661,0.001624974,0.099360797,0
3.731176973,2.043835616,0.060418311,0.001044175,1.160644496,0.342134408
0.829015529,2.043835616,0.036421255,0.04176387,0.500487724,0.32643227
2.318919607,0.701260274,0.042354839,0.012817479,1.922277895,0.397351419
4.264009762,0.701260274,0.066531992,0.00676723,1.998256832,0.304591466
1.29495721,0.375232877,0.068743815,0.013293949,0.524707186,0.047343275
4.246153255,0.375232877,0.018869584,0.047874507,0.305608496,0
2.02053146,0.375232877,0.053103425,0.032839244,1.283937038,0.107513801
4.526475015,0.451945205,0.072295843,0.027034204,0.150336712,0
2.547894474,0.126027397,0.076449866,0.02522897,0.511240588,8.19E-09
4.085192959,0.010958904,0.066315299,0.033262914,0.344460552,0
4.324214157,0.068493151,0.010446501,0.022686798,1.733484296,0.00015338
4.84925338,0.126027397,0.077722808,0.025788992,0.297951205,0
2.306316325,0.451945205,0.005140929,0.023998552,1.88682812,0.25839713
3.764199794,0.049315068,0.028356654,0.047899129,0.128060779,0
2.855420182,0.451945205,0.03399584,0.030526191,0.176293548,0
3.786186293,0.068493151,0.031737542,0.030858563,1.649244766,0.000232697
0.635960196,2.043835616,0.069245275,0.003387829,1.141466984,0.695096613
4.25831118,1.449205479,0.008887367,0.047874507,1.382020103,0.268884208
4.721440583,0.106849315,0.04845165,0.023525541,0.953442958,4.21E-08
0.72779008,0.375232877,0.053103425,0.046562327,0.474043081,0.28710067
2.351189164,1.449205479,0.026443947,0.029661473,1.023013671,0.234916454
4.566861666,0.030136986,0.000273253,0.024444123,0.939111259,0
4.657660823,0.030136986,0.03867375,0.016076349,1.315281574,0
3.927135046,0.202630137,0.071109131,0.007959129,1.69160957,0.02054608
4.957875153,0.049315068,0.072033888,0.047418814,1.250523866,0
4.26950583,0.27660274,0.005140929,0.043303511,0.598528872,1.95E-07
2.437016276,0.049315068,0.012246701,0.022823977,1.086527215,9.98E-06
4.693939659,0.030136986,0.062963547,0.011290347,0.664025349,0
3.426065632,0.106849315,0.07692692,0.001044175,0.257162876,0
4.959473636,0.106849315,0.025555601,0.049428763,0.103804686,0
4.674314,0.087671233,0.02088951,0.001286171,1.956505787,0.001464684
3.313648295,0.068493151,0.036787819,0.047145576,1.274420715,2.40E-05
3.373858889,0.528657534,0.02088951,0.034909911,1.658330932,0.156843832
2.915000259,0.27660274,0.019162011,0.02500792,1.624544808,0.06723772
1.38195866,1.449205479,0.069473241,0.012501141,1.924387599,0.711326169
3.76178059,0.27660274,0.037786624,0.027821889,1.714056954,0.049932689
1.828705645,1.698520548,0.06408391,0.034269498,1.118498856,0.383997313
3.580899233,1.698520548,0.045133425,0.027859903,1.925343248,0.612665676
4.517436838,0.202630137,0.041449204,0.002101911,1.195738983,0.000822077
2.295508595,0.126027397,0.061283727,0.007193413,1.795924572,0.042949323
3.321917992,0.528657534,0.063428371,0.049513687,0.373707389,5.33E-07
3.140132325,0.106849315,0.009455779,0.015848517,0.412691147,0
1.811150702,1.199890411,0.014415283,0.010371097,0.137099515,1.96E-06
4.536734793,0.701260274,0.043816174,0.04176387,1.903318307,0.248793138
0.919034378,1.199890411,0.062308048,0.020638177,0.439035056,0.241485309
2.232101526,1.698520548,0.068195314,0.02205284,1.714056954,0.612067045
1.481909842,0.068493151,0.069151682,0.003387829,0.148810615,0
3.743642091,0.451945205,0.032068403,0.046536796,1.7535078,0.129611016
1.708534536,0.106849315,0.069760074,0.04216083,1.171360807,0.01836037
1.949739472,0.701260274,0.04225649,0.049525498,1.232774789,0.201353191
3.865444752,1.046575342,0.027461513,0.015607525,1.414393103,0.226508841
0.320566252,1.449205479,0.061209969,0.0353524,1.887818768,0.84233887
1.5030341,0.106849315,0.000548905,0.00721004,0.526770437,0.000625583
1.435839408,1.698520548,0.03638042,0.025062882,1.261527019,0.49926741
3.669084481,0.528657534,0.045592293,0.025059627,0.514139502,4.79E-05
1.7687394,0.27660274,0.02858549,0.042790237,0.107259542,0
4.272005349,0.528657534,0.005729367,0.04197814,0.736813099,0.000945398
3.944197244,1.698520548,0.053002644,0.047090518,1.624544808,0.456558777
3.970353263,0.106849315,0.041449204,0.037573598,0.128060779,0
3.473689634,0.701260274,0.017799555,0.040062676,1.518578465,0.173036536
1.973422688,0.202630137,0.042666802,0.016686673,1.382020103,0.058388938
0.278968536,1.698520548,0.002325428,0.019799567,1.349769699,0.804734465
3.868176096,0.701260274,0.054629043,0.036871453,0.144267603,0
1.841913907,0.701260274,0.04201493,0.024867572,0.18600847,2.81E-06
2.018060888,0.030136986,0.003019973,0.041483714,1.324250451,0.000100637
3.600218436,0.27660274,0.014409734,0.010922137,0.929230966,0.00118752
1.523337512,1.698520548,0.076344475,0.03588495,1.057745643,0.400818874
0.649498455,1.046575342,0.008422867,0.026623474,1.803464427,0.699637771
1.110123968,1.698520548,0.073424282,0.017814297,1.171360807,0.537605495
4.881074915,0.27660274,0.00366139,0.038584279,0.934877818,0.000155859
2.201512508,0.106849315,0.010117497,0.020890233,1.300102129,0.007593332
0.567277187,0.106849315,0.031104803,0.03884361,0.67942051,0.432722813
0.671335632,0.010958904,0.060507048,0.023791344,0.115633936,0.328848684
0.721349137,0.030136986,0.037089211,0.027760212,1.965054511,0.30451083
4.459028626,0.27660274,0.022451633,0.00902904,1.124636869,0.002158645
3.140726307,0.451945205,0.041863352,0.033529197,1.784696469,0.169899078
4.644652935,0.087671233,0.00447404,0.046891697,1.592420196,0.000144178
4.234923373,0.202630137,0.076969079,0.020358439,1.223521998,0.001499116
3.059853084,2.043835616,0.071578838,0.030734622,1.803974715,0.651681279
1.787511885,0.030136986,0.079561137,0.007782296,0.593262425,0
2.566480227,0.049315068,0.074632046,0.011597125,1.051495132,2.41E-06
3.369554171,1.698520548,0.072022967,0.0183117,0.344460552,0.001474148
0.882537123,0.375232877,0.02273155,0.03890485,0.40297974,0.158008766
4.828302855,0.049315068,0.05673635,0.004613933,1.160644496,0
4.206092908,0.068493151,0.071125379,0.024392161,1.878210514,0.000502713
4.311418461,0.451945205,0.010117497,0.029217785,1.369493778,0.040578091
4.238743306,0.087671233,0.02412753,0.03890485,1.345917843,2.82E-05
3.60151797,1.199890411,0.070590994,0.03629564,1.360042033,0.255945385
3.514041527,1.698520548,0.02088951,0.048856824,1.343799441,0.334747817
4.202883615,0.375232877,0.030101682,0.007311128,0.447285735,8.44E-09
0.733041288,0.010958904,0.002325428,0.01623023,0.140246364,0.266958712
0.225819035,0.528657534,0.025439094,0.042516942,0.144267603,0.774180965
2.821515855,0.27660274,0.045702253,0.033952494,0.216547536,0
1.817971242,1.046575342,0.03418356,0.04332663,0.323045588,0.005487122
4.338443833,0.701260274,0.029468946,0.004712182,0.841830063,0.009927766
2.508650371,0.375232877,0.035567592,0.025341326,0.16088223,0
0.927108999,0.030136986,0.007614799,0.036814135,1.328764979,0.129068614
1.766635975,2.043835616,0.05673635,0.020110116,0.401417274,0.074001668
3.758342798,1.449205479,0.067398263,0.010922137,0.159228751,0
4.731619279,0.068493151,0.005951082,0.003288561,0.361094882,0
2.750160442,0.202630137,0.044755907,0.034131583,1.793376394,0.0620665
4.58762613,1.698520548,0.010446501,0.01382904,0.367431719,0.000184615
2.750757632,0.010958904,0.000767333,0.024355121,0.257162876,0
3.378603225,0.049315068,0.039440526,0.04731391,1.88682812,0.000400092
2.198019396,0.528657534,0.071644713,0.02522897,0.894188339,0.053244725
1.624732332,0.528657534,0.076639469,0.028119335,1.434433892,0.261419934
4.281022086,0.202630137,0.030612878,0.045743851,0.134891788,0
2.418086485,0.126027397,0.03022932,0.029401022,1.733484296,0.031308862
2.978461416,0.106849315,0.05934105,0.025261173,0.720722274,1.58E-07
2.400847159,0.451945205,0.043663383,0.015045004,1.899240159,0.258211623
3.77914397,0.087671233,0.044117725,0.043479373,0.316382173,0
4.029691785,2.043835616,0.030435855,0.007853097,0.395250865,0.002989471
2.46577843,0.701260274,0.025463308,0.009341028,1.449840536,0.227850723
2.394121001,0.126027397,0.053176599,0.017137141,0.395471019,0
3.684601825,0.528657534,0.076328034,0.025814185,1.704904231,0.160011446
2.551037094,1.698520548,0.051107433,0.017743345,1.086527215,0.304069257
3.065431713,0.701260274,0.065540851,0.049662363,0.439035056,0.000214937
3.439793572,0.010958904,0.02193735,0.041677827,0.468352054,0
4.297426012,0.375232877,0.076899795,0.009721351,1.349117551,0.026121099
2.601903646,0.068493151,0.028098154,0.033297605,1.316119858,0.000450302
4.872925363,0.451945205,0.00143028,0.03866976,1.518578465,0.050350492
4.866610315,0.126027397,0.021511081,0.049542979,0.454021344,0
2.239943582,0.106849315,0.047492736,0.046552026,0.165603184,0
0.409843068,0.528657534,0.033107387,0.015464934,1.996913053,0.719949197
1.792164207,0.27660274,0.056346099,0.03921166,1.270985731,0.090234944
0.883359584,0.528657534,0.041863352,0.017950928,0.953442958,0.318919018
4.25234388,0.528657534,0.068108045,0.036261989,1.497945125,0.08651051
2.905050163,1.046575342,0.079152235,0.026992844,1.349769699,0.262589944
4.104484094,0.068493151,0.035978425,0.046203329,0.41118212,0
1.447090253,0.375232877,0.054140741,0.045518976,0.27947168,0.001138941
2.292022496,0.202630137,0.008246394,0.014325123,1.397408022,0.039043792
4.953143238,1.199890411,0.052508969,0.006957424,1.387098536,0.218697852
4.153169328,0.451945205,0.015442379,0.034362874,0.704345644,0.000315481
4.032844311,0.27660274,0.018152353,0.039004225,1.17457906,0.004616212
3.985991406,0.087671233,0.078077144,0.020080309,1.264739436,2.08E-05
3.133863019,0.27660274,0.067760934,0.038866087,1.372556155,0.029202521
